business_id,active,categories,review_count,business_name,stars
jIA49toT75Rl8apqhACWHQ,TRUE,Active Life Specialty Schools Education Swimming Lessons/Schools Fitness & Instruction,3,AquaTots,5
jIbkrDDKUAxs7q3nXOs1A,TRUE,Health & Medical Dentists General Dentistry,3,Canyon Hills Family Dentistry,4
JIhQbJqFNcaoRkB8WPqdw,TRUE,Auto Repair Automotive,3,A & E Automotive,3.5
jIIcZ64vo9EomZrCYEBO3g,TRUE,Active Life Golf,9,Troon North Golf Club,4.5
JIlCjl73CKz0MeAsvY15xQ,FALSE,French Restaurants,5,Boulevard Cafe,3
JiLK9QPjd53pOBEAaY83lw,TRUE,Thai Restaurants,95,Thai House,4
jiuXlfRHzpi9DLzdx9yqvQ,TRUE,Automotive Gas & Service Stations,4,Shell Minute Mart,2.5
JIV4LF8KE8pAUnU28QAhIw,TRUE,Shopping Centers Fashion Shopping Department Stores,36,Arizona Center,2.5
jIW2XVWsuqjKOHFw9rTDhg,FALSE,American (Traditional) Restaurants,7,Urban Campfire,3.5
jjK19oswZARMwCQKb37A,TRUE,Caribbean Restaurants,35,Rumbi Island Grill,4
jJ2aoxyQjUKYCwWOKO4uPw,FALSE,American (New) Restaurants,5,Grilled Expedition On Mill Cafe,3
Jj7bcQ6NDfKoz4TXwvYfMg,TRUE,Burgers Restaurants,23,Fuddruckers,4
jJc54KKmO6RNupZ4PlKQdg,TRUE,Veterinarians Pets,3,Burke Veterinary Hospital,1
JJDaF4yFPLgQ3u678qyL2w,TRUE,Colleges & Universities Education,50,Arizona State University,3.5
Jje3kP5CNasYDSpH0NPRGQ,TRUE,Restaurants Pizza Italian,14,NYPD Pizza,4
JJGBx48I4yudiEhw9fGbZw,TRUE,Food Coffee & Tea Cafes Restaurants,3,Caf? Biblioteca,4.5
JJGkhOmfOFamPbCAaRKPPw,TRUE,Bakeries Food Breakfast & Brunch Sandwiches Restaurants,16,Paradise Bakery,3.5
jJhNOhuGpIsJX5SEUFFWYQ,TRUE,Hot Dogs Restaurants,239,Ted's Hot Dogs,4
JJi5HMpypL3xNB5HjTMeCg,FALSE,Restaurants,9,Silver Spoon Cafe,3.5
JJI8KMFkb1UMUftSDajY_w,TRUE,,4,Ross Store,4
jJJc5RN6fajxWlr0IMigTQ,TRUE,Dentists Health & Medical Specialty Schools Education,3,Arizona School of Dentistry & Oral Health,3.5
jJlOPkv4Xl6vxNzr51fnYw,TRUE,Vietnamese Restaurants,127,Saigon Pho,4
JjNzg4kWtynKbrdgKh9A,FALSE,Restaurants Pizza Italian,3,Olive's Pizzeria & Restaurant,3.5
jJsZuOO3DQA_WgSrfZ6O7w,TRUE,Electronics Computers Shopping,4,The Orchard,4
jjU7ed74pJ4053UYEsVLhA,TRUE,Food Coffee & Tea,3,Starbucks Coffee Company,3.5
JJzmlkbpLejbSa6RSXo8w,TRUE,Roofing Home Services,3,New Life Roofing,3.5
JKcvOz686_Daf_racGSQxw,TRUE,Home Services Real Estate Apartments,4,Glen Eagle Apartments,3.5
jKHRI4bg4fP8zQVpE4jsIQ,TRUE,Bakeries Food Health Markets Specialty Food,3,Whole Grain Natural Bread,4
jkkJYcSJT7jD7nrm1SKAUQ,TRUE,Optometrists Health & Medical Shopping Eyewear & Opticians,5,Agave Eye Care PLLC,5
jKLR4wAywvVcGtQnCLzoRw,TRUE,Food Seafood Street Vendors Restaurants,6,The Maine Lobster Lady,4.5
jkNMvDsQ5IqyACelUHdduA,TRUE,Shopping,7,Park 'n Swap,3
JksZiHb_Vj1tYRTpuTguQ,TRUE,Shopping Office Equipment,3,Office Max,4.5
jkULHBAZBM3s5DQJkM6RA,TRUE,Food Ethnic Food American (New) Restaurants Specialty Food,19,Arizona Frybread,4
JkXgwcfbWDZOc3i3PY2_wA,TRUE,Massage Therapy Health & Medical Chiropractors,4,Soleil Chiropractic And Wellness,5
jkxwhmUKKPeKTZnRE4yL4g,FALSE,Shopping Computers Local Services IT Services & Computer Repair Education Tutoring Centers,6,iStore,4.5
jl5YJ7PBHr1MhmXq0byw,TRUE,Art Supplies Shopping Arts & Crafts,5,Michael's Arts & Crafts,3
jlH7V4ktlu_OyLqqTm2c1A,TRUE,Health & Medical Dentists General Dentistry,7,A & N Sunvalley Dental Center,3.5
JLHBdowaViDIvRKQD6iITQ,TRUE,Burgers Fast Food Restaurants,4,Burger King,3
Jlih7uC9Bmq8vvtcypSq1A,FALSE,Asian Fusion Buffets Restaurants,22,Jungle Buffet,3
jliKKoD0dCc2VmTZUj3pw,TRUE,Shopping Nurseries & Gardening Home & Garden,3,A & P Nursery,4.5
jLmqqAOiI7r9VCfuZ8NYRw,FALSE,Southern Restaurants,4,Yorman's Bistro,3.5
JLN8NSbKZ8ETWbkR54fEhg,TRUE,Health & Medical Massage Chiropractors Beauty & Spas,5,Proformance Health,5
jlQoyYRi99vLVAe26Ge2yw,TRUE,Home Services Real Estate Apartments,3,Acacia Creek Apartments,3.5
JLrAD5J7O0xIdtUHb21jvQ,TRUE,Delis Sandwiches Restaurants,17,Ladybug House of Sandwiches,4
JlTPN5tFSM3jCuCufv_52A,TRUE,Tires Automotive Auto Repair,5,Community Tire Pros & Auto Repair,5
jLxo_UgnGfKHSPK7gGa5LA,TRUE,Chinese Restaurants,15,Lucky Sushi & Chinese Restaurant,3
JLZdv8wgqgQuDRoD8e4duw,TRUE,Doctors Health & Medical,5,East Valley Primary Care Physicians,2
jl_2Ui3vC81bIwOCCQZI1w,TRUE,Videos & Video Game Rental Books Mags Music & Video Shopping,4,Blockbuster Video,2.5
Jl_ofykgIe5e0I8Y07CEqg,TRUE,Specialty Schools Education Adult Education,3,Pima Medical Institute,2.5
JM6X0PJBcMkAjOuZqMaZsQ,TRUE,Wine Bars Bars Steakhouses Nightlife Restaurants,54,Fleming's Prime Steakhouse & Wine Bar,4.5
jMbvh2zELeV724RsY7mpNw,TRUE,,3,Wells Fargo Financial,3.5
JmEp4DxBEIrFDrgbL8bvQ,TRUE,Women's Clothing Used Vintage & Consignment Fashion Shopping Men's Clothing,49,Buffalo Exchange,3
jMj6Mh060dc1D_0nL7fOOA,FALSE,Music & DVDs Books Mags Music & Video Shopping Bookstores,3,Borders,2.5
JMjjXpNR4EAooX6jtwNEaw,TRUE,Burgers Hot Dogs Restaurants,3,Double Headers,3
JmKgenzB37i3xcK0rJkDmQ,TRUE,Buffets Chinese Restaurants,13,Great Wall Buffet,2.5
jMqcipWlVtodzRFM3snKcg,TRUE,Pet Services Pet Stores Pets,11,Pet Smart,3.5
JmVyyQe1FkqYVNqtyxBjhg,TRUE,Fast Food TexMex Restaurants,5,Taco Bell,2.5
jMxPbB_qhCONidfVsf3uBA,TRUE,Doctors Health & Medical Pediatricians,5,Mark J Gentile MD,3.5
JMZfcwARQ68n7GGsqmtdaA,TRUE,Soul Food Restaurants,34,Off Da Hook Soul Food,3.5
jN2NAKO5Rn5IT8udZ0imdg,TRUE,Burgers American (Traditional) Fast Food Restaurants,20,Fatburger,3.5
JN2qXIuDXnV2d8WnSqd28A,TRUE,Pizza Restaurants,34,Streets of New York,3.5
jN2vO5zPFBb2ehpbQpk_Dw,TRUE,Food Ice Cream & Frozen Yogurt,5,Yogurtology  Grayhawk,4.5
jn3OgTqiQIFymRA9U0PTfQ,TRUE,American (New) Restaurants,3,Arizona Baseball Club Restaurant,3.5
jnAfRzQ99H0lOzjdEMt7fA,TRUE,Automotive Smog Check Stations,4,Jiffy Lube,2
JnCtEM8rrPcg6ME_ivcLBA,TRUE,Barbers Beauty & Spas,6,Bel View Barber Shop,5
jNc_HINcNZxjkh06R2YEQ,TRUE,Middle Eastern Greek Mediterranean Restaurants,7,Ammos Mediterranean Grill,4
JnKJa7e6dd4G7wAKhg8e2Q,TRUE,Flowers & Gifts Shopping Florists,3,La Paloma Blanca Floral Designs,4
JnpRIq3e3C8NxhmTLQNd0A,TRUE,American (New) Restaurants,3,Onyx Bar & Lounge,4.5
jNS0oWMju3PyOHkMDcv02A,TRUE,Middle Schools & High Schools Education,7,Paradise Valley High School,3.5
JNt63pOmXJ4Y9u8KMQNvjw,TRUE,American (Traditional) Barbeque Restaurants,24,Mining Camp Restaurant,4
jNVnU8t7ydme5wKlfFV2yQ,TRUE,Hair Salons Beauty & Spas,3,Great Clips,3.5
jnZ9cGeh1cj1LSYctKprfQ,TRUE,Health & Medical Dentists General Dentistry,4,Chaparral Dental Pllc,5
jnzROxEjNkgeo5Ju3F8qzQ,TRUE,Mexican Restaurants,145,El Encanto,3.5
JN_AHGIXlvDUvg0UzjJoaw,TRUE,Veterinarians Pets,5,Phoenix Dog Cat Bird Hospital,4
Jo6n3SXdj7ILMbNdeIDVw,TRUE,Food Beer Wine & Spirits,16,BevMo,4.5
JobP0ghILdh8S8lLhHHxQ,TRUE,Mexican Restaurants,21,Armando's Mexican Food,3
jocqDjHCx0n4AjEJ2v6XYw,TRUE,Automotive Gas & Service Stations,4,4 Sons Chevron No 401,3
jODXTzO95PZHMsGKmcxn8Q,TRUE,Massage Beauty & Spas,10,Tranquil Massage,4
joGwyiWdJ92nx602vQ6fKw,TRUE,Shopping Office Equipment,3,Staples,2
JokKtdXU7zXHcr20Lrk29A,TRUE,Bars Food Breweries Pubs Nightlife American (New) Restaurants,735,Four Peaks Brewing Co,4.5
JoqrcQuzD3yEvs9KvN82ag,TRUE,Fast Food Restaurants,6,Wendy's Old Fashioned Hamburgers,1.5
JOr40jl4PeFSK0JR7VmIyw,TRUE,Food Donuts,9,Dunkin Donuts,4
jOSnxb3RdIGJjc66ZUPrAQ,TRUE,Shades & Blinds Home Services Contractors,9,Express Solar Protection,5
jOu97u0aiyD9IWxZO8YB0g,TRUE,Lingerie Shopping Fashion,5,AliceRae Intimate Apparel,5
JOWKc4zjacAnINGmKNhlPA,TRUE,Health & Medical Hospitals Restaurants,4,Mendy's Place,4
JOZqBKIOB8WEBAWm7v1JFA,TRUE,Breakfast & Brunch Sandwiches Restaurants,74,Acacia Cafe,4
JoZsAxRCwzkBI6MAfjSu_Q,TRUE,Hair Salons Beauty & Spas,3,Fantastic Sam's,3.5
Jp8Tz0_OK3T71eYPmC2qww,TRUE,Massage Beauty & Spas,10,Phoenix Therapeutic Massage & Bodywork,4.5
jpfyg2q29oxgFGmKG5SbNQ,TRUE,Pet Groomers Pet Services Pets,3,Jay the Groomer,3.5
jpgmMTN__BHg_lnJEUjMg,FALSE,Chinese Restaurants,7,Jade Palace,4.5
jpgO5Mys3v6LtGkdiudtw,TRUE,Chicken Wings Restaurants,3,ChickFilA,5
jPhmaY35qGP2qNc68viXPg,TRUE,Day Spas Hotels & Travel Hotels Event Planning & Services Beauty & Spas,99,JW Marriott Desert Ridge Resort & Spa Phoenix,4
JPoof9ecwWAXhAeONdlBg,TRUE,Financial Services Financial Advising,3,Silverhawk Advisory Group,5
jPsSPQpDd_x1AFw6Ts4wKw,TRUE,Active Life Dog Parks Parks,15,Grovers Basin Dog Park,3
JPZYmeaPNUsDMLcs9UHyyA,TRUE,Active Life Fitness & Instruction,9,CrossFit Southwest,5
jQ2xFPU8NMUleQhzJKXAbw,TRUE,Pizza Restaurants,5,Hungry Howie's Pizza,2
JqAI4UA2xXPYxvlhzGi9A,TRUE,Mexican Restaurants,6,Eribertos Mexican Food,3
JQAnJCBmqVDK3TlHZKnS4A,TRUE,Food Grocery,4,Fry's Food & Drug Stores & Fry's Marketplace,4
JqB1Nxw1uuKqYFK979HZIw,TRUE,Pizza Restaurants,6,Palermos Pizza,3
jqbrMBRsByyVBm8OoQ9dWA,TRUE,Breakfast & Brunch Restaurants,26,Cracker Barrel Old Country Store,4
JqBy7Ijfmh46kBPQPG0pKw,TRUE,Food Grocery,13,Sprouts Farmers Market,4
jQCeInIfLtuHTA33mlz9zw,TRUE,Local Services Shoe Repair Sewing & Alterations,6,Quality Alterations & Shoe Repair,4.5
JqEuOIuAlx_aRuWedSr9dg,FALSE,Arts & Entertainment Music Venues Bars Nightlife Lounges American (New) Restaurants,9,Flight Lounge + Bistro,3.5
jQHHbkVnN2i6hezPIxqfA,TRUE,Food Desserts Ice Cream & Frozen Yogurt,6,Bahama Bucks,4.5
jQIP0hS5CyXG8rQZjXaEQA,TRUE,Beauty & Spas Nail Salons,4,Happy Nails,3
JQjJ8FN3OUyjPrPefq1_pw,TRUE,Active Life Yoga Fitness & Instruction,10,Hot Yoga Ahwatukee,4.5
jQLWhniKMLmDTpeGgxjGw,TRUE,Pets,4,Ironwood Animal Hospital,4
jQQF_Vyu69j6VAqyLmqtag,TRUE,Shopping Cosmetics & Beauty Supply Beauty & Spas,4,Sally Beauty Supply,4.5
jQST5lkLGX9L52A10TGTQ,TRUE,Thai Restaurants,66,Tum Nak Thai,4
jQt1xMibtitBczJN6LXT1Q,TRUE,Bars Gay Bars Nightlife,95,Amsterdam,3.5
JQyPZXDqoABsotLk3ZD3Sg,TRUE,Used Vintage & Consignment Fashion Shopping,6,Goodwill of Central Arizona,4.5
jqZKv7F54guDLalXEjHxg,TRUE,Burgers Restaurants,69,Five Guys Burgers and Fries,3.5
JR95uaM82xBUIZkQ785iA,TRUE,Bars Nightlife,45,Bar Bianco,4
JRbIC8MS2rAsveFAE9CQ,TRUE,Pizza Restaurants,3,Domino's Pizza,1.5
JrEQyiUegkF3pXNCfpy0mw,TRUE,Food Food Delivery Services Delis Sandwiches Restaurants,15,Jimmy John's,3
jRfdz5voj40P6WS9L54caw,TRUE,American (New) Sandwiches Restaurants,236,The Herb Box,4
JRhbdbjWYsK0s3q2waoULw,TRUE,Fast Food Restaurants,5,Jack in the Box,3
JrIhyje3n77LeIOeErBJA,TRUE,Mexican Restaurants,3,La Reina Michoacana,4.5
JrQuZeFYMOyO7pgt2QsS0Q,TRUE,Barbers Beauty & Spas,9,Barber Parlor,5
JRtU_a6IEFMlrUvh_nE3ng,TRUE,Health & Medical Dentists Orthodontists,4,Serrano & Kyger Family Orthodontics,5
JRwi26gv3IxoXoRY8gIQ4A,TRUE,Food Coffee & Tea,9,Starbucks Coffee Co,4
JrXNBygUySEQ_KV3dZj2w,TRUE,Arts & Entertainment Performing Arts Nightlife Music Venues,3,Fiddler's Dream Coffee House,4.5
jrZ4CdPKcXtFv_xhV8ThaA,TRUE,Mexican Restaurants,30,Susie's Mexican Cafe,3.5
jRZazIxas2ZyKnkFQgMKtA,TRUE,Beauty & Spas Nail Salons,3,TWyn's Nails,3
JRzrqJmsQ5AZ4bMQLUfyHg,TRUE,Breakfast & Brunch American (Traditional) Restaurants,110,Crackers & Co Cafe,4
jS6flcYZwd3xbEfNsM0B3w,TRUE,Thrift Stores Shopping,4,Goodwill,4
Js7xxK2D4Dc0W8XkAzc4cg,TRUE,Japanese Chinese Restaurants,18,Yoko Fast Food,4
JsanjIgKkl_b6kc4qWC55Q,TRUE,Pakistani Indian Buffets Restaurants,68,Delhi Palace Cuisine of India,4
jsblnIZnHUQGufwVb_yX6g,TRUE,Pizza Restaurants,49,California Pizza Kitchen,3
jSBMJKjywkMcpKl0oy9WOg,TRUE,Active Life Sporting Goods Bikes Shopping Bike Rentals,8,Cactus Bike,3
jSeA4FlBBU_i6M7Xr9HFZQ,TRUE,Active Life Pilates Fitness & Instruction,6,IMX Pilates Studio,5
jSEcE8AYmzGq9EOiyrtng,TRUE,Bakeries Food Polish Restaurants,30,Europa Pastry Cafe,4.5
jSFS1OfZH0J9ePlzAdbltw,TRUE,Shopping Drugstores Beauty & Spas Food Convenience Stores Cosmetics & Beauty Supply,5,Walgreens,4
jSfTG3uDq4WtTKmUqIrrng,TRUE,Food Coffee & Tea,4,Xanadu Coffee Co,5
jsjipf_chgWf9ZnbowKtg,TRUE,Steakhouses Restaurants,8,Reata Pass Steakhouse,3.5
jsJxRLGm8zjWm_HVR2FDnw,TRUE,Bars Restaurants Sports Bars Karaoke Nightlife,64,Hazelwoods First Place Sports Grill,3
JSl9JtunfJVfu9AwtiN1ww,TRUE,Breakfast & Brunch Restaurants,3,Einstein Brothers Bagels,2.5
jSNahbNH7Uf6DXS4OS6LyA,TRUE,Sporting Goods Fashion Shopping Sports Wear,3,Campus Corner,4
JsorhAPDyafD2JC6fYsA,TRUE,Hotels & Travel Airlines Transportation,11,Delta Air Lines,2.5
Jsrc6etsr4hM4OaVuGUyTg,TRUE,Food Ice Cream & Frozen Yogurt,5,Cold Stone Creamery,3.5
jSRPuytD6HuRUDzxnQpvBQ,FALSE,Music & DVDs Books Mags Music & Video Shopping,30,Eastside Records,4.5
jsvIv9NRRBXdmCe8b88b4A,TRUE,Active Life Golf,17,WeKoPA Golf Club,4.5
jSwd6LgjrYZnJ7H0zmFZkg,TRUE,Hotels & Travel Event Planning & Services Hotels,6,Clarion Inn Mesa Phoenix,3
JSX7icfoixVtnCx4BNb1g,TRUE,Restaurants,4,Denny's Restaurant,3.5
Jt1tVmCN1jwnXc3sSULqTQ,TRUE,Restaurants,3,McDonald's Restaurants,3
jtaJMynyPb5NaBZMjEaJOA,TRUE,Day Spas Beauty & Spas,4,Prestige Nail & Spa,4
jTALZ08gzKSDctaGLL7AmQ,TRUE,Food Juice Bars & Smoothies,9,Jamba Juice,3.5
jTAooccoecIJiv5wb4h8sQ,TRUE,Restaurants,4,Rally's Hamburgers,1.5
jTcLbRCOCnGB4wCgsIYswg,TRUE,Food Specialty Food Grocery,17,AJ's Purveyor of Fine Foods,4.5
jtTG8I_Iu4QMlZXpdc9Fg,TRUE,Skin Care Day Spas Massage Beauty & Spas,4,Massage Envy Spa Desert Ridge,4
jtzhYP4H6WSYpv5rWhxtw,TRUE,Vietnamese Restaurants,171,Rice Paper,3.5
JU29rDl9ah0Jv_V66GAn5g,TRUE,Local Services Dry Cleaning & Laundry,28,Eco Laundry,4.5
JU2tsuqGYspQBQObhxoQA,TRUE,Department Stores Fashion Shopping,7,Sears,3.5
JuBygU4XDjqSeW9okyvbsQ,TRUE,Food Sandwiches Coffee & Tea Breakfast & Brunch Restaurants,165,The Coffee Shop,4
jUCgAb0gmvjtOA25I1bQ8A,TRUE,Gastropubs American (New) Restaurants,7,Brittlebush Bar & Grill,4
JUDKNzY9GZFH_0fX6cnI7g,TRUE,Local Flavor,3,Noche de Gourmet,5
JUe_TAe9T9MZXutb5fblDg,TRUE,Pizza Restaurants,7,Papa John's,2.5
JUlwoai_WikznIEQ7XCENA,FALSE,Barbeque Restaurants,7,Shakey Jake's,2
JuQncODLNOhfSaa5okpQQ,TRUE,Auto Repair Automotive Tires,3,Jack's Automotive Service,4.5
jUQpIF_bhhF_XQqScrt5yg,TRUE,Pet Services Veterinarians Pet Boarding/Pet Sitting Pets,16,East Maryland Animal Hospital,4
Jut6RK_K35mLKLRfTxosSQ,TRUE,Beauty & Spas Hair Removal Laser Hair Removal,5,Simplicity Laser Hair Removal,3
jutz7DEv4JSM7xjMuC6jA,TRUE,Chinese Restaurants,3,Panda Express,2.5
JuyVq7GwY5EZ_gL5cGfPiA,TRUE,Home Cleaning Home Services,3,Arizona Executive Maids,1
juzATNnxyBWEdQoDoKrEuw,TRUE,Vietnamese Restaurants,30,Dragonfly Vietnamese Kitchen,3.5
jVaujSVCpH9c2qb7XkvpnA,TRUE,Health & Medical Dentists General Dentistry,5,Sonoran Hills Dental,5
jVgtPnzXvZQOCCIUPEBktA,TRUE,Mexican Restaurants,137,Jalape?o Inferno Bistro Mexicano,3.5
JvJjaTJCyUGu5SDpoJWvZg,FALSE,Caterers Restaurants Event Planning & Services Italian,9,Meatballz,3
jVlbfVJB_oGcFf8Yq55QA,TRUE,Hot Dogs Restaurants,3,Big Dawgs,3.5
jvmGxjiyZ5fJMeITY6wqgg,TRUE,Shopping Drugstores Beauty & Spas Food Convenience Stores Cosmetics & Beauty Supply,5,Walgreens,2.5
JVmPxsyN5VR1l4_7MZww,TRUE,,4,Mattress Firm,4
jVp2NDys7GX81jLFn8kGhQ,TRUE,Mexican Restaurants,12,Del Taco,3
jvvh4Q00Hq2XyIcfmAAT2A,TRUE,Burgers Restaurants,52,Five Guys Burger and Fries,3.5
JvY9XcjSQCKgC7LnKNAv8w,TRUE,Doctors Health & Medical Obstetricians & Gynecologists,3,Ingrid E Haas MD,3.5
jwetWMob2A07geTAVkgEw,FALSE,Delis Restaurants,4,Edelweiss German Deli,4
JW1M3UOIopAA4C2y0Xt0wQ,TRUE,Pets Pet Stores,6,Bonnie's Barkery,4
Jw1ucgEz9SlUKK7_7sqOdw,TRUE,Chinese Restaurants,14,Tam's,4
JW6fDZOuUKtJyZGeldh0xA,FALSE,American (Traditional) Sandwiches Restaurants,22,Chestnut Lane,4
JwELtByneQiZqe2lXIQDg,TRUE,Auto Repair Automotive,5,Exklusiv Motorsports,5
jWIdwys1qisHa93seORskQ,TRUE,Pet Services Pet Boarding/Pet Sitting Pets,8,Kimbur Pet Care,4
JwjDSrMrKmHUXYqoIvTgUA,TRUE,Bars Nightlife Lounges,9,Royale Lounge,4
JwkYf9wctZI0dSJsjHeVeA,TRUE,Sandwiches Restaurants,8,Port of Subs,4
JWlQNsVneif1VniNHH5t3g,TRUE,Barbers Beauty & Spas,3,Sullys Barber Shop,4.5
JWql064OkrDDbRjJbjulw,TRUE,Fast Food Restaurants,7,McDonalds,2.5
jWuPCzdyM21_mBMwBhcXag,FALSE,American (Traditional) Restaurants,3,City Hall Grill,4
JWvdQoRe00tbdNwfZYeK6g,TRUE,,3,Wanderin,2.5
jwWyx8gEIhUNzBzyDzWjmQ,TRUE,American (New) Restaurants,3,Waterfront Bar & Grill,1.5
jWzSdxU0IkIAOsT2Rubedw,TRUE,Tobacco Shops Shopping,11,Ambassador Fine Cigars,5
JXq6kCF2J4eBPTs1JrkFQ,TRUE,Medical Centers Health & Medical,3,Solis Women's Health,3.5
JXBdcBb3ivm89fhr6yfSQ,TRUE,Food Health Markets Grocery Specialty Food,32,Sprouts Farmers Market,4.5
JxeJdKUlQXAJktl8t7kig,TRUE,Home Services Heating & Air Conditioning/HVAC,3,Norris Air Inc,5
JxgoluY8hnC34cys_f80xA,FALSE,American (Traditional) Restaurants,21,Deemos American Grill,2
jXLzmOjHQ7rVzrX7myA9w,TRUE,Italian Pizza Restaurants,7,Desert Peaks Pizza & Grille,3
jXmmmsGlhKhe0d0Z3LcIgw,TRUE,Shopping Nurseries & Gardening Home & Garden,3,Moon Valley Nurseries,3.5
jXmrfhAx6NIPmjuMWDj4dw,TRUE,Active Life Gyms Trainers Fitness & Instruction,7,Mountainside Fitness,4
JXQBl4aCf5dQhcg_5LwCg,FALSE,Pakistani Indian Restaurants,10,Curry House,2.5
jXT8hYPP2LILb0sK4gZF9Q,TRUE,Videos & Video Game Rental Books Mags Music & Video Shopping,4,Blockbuster Video,2.5
jXufSteaJ8sL77DmajwVdA,FALSE,Lingerie Shopping Fashion,3,Divas and Goddesses,4
JXuWboUDgxZB9AYYz7_0Mg,TRUE,Beauty & Spas Nail Salons,5,All About Nails & Spa,4.5
JxVGJ9Nly2FFIs_WpJvkug,TRUE,Pizza Restaurants,55,Sauce,4
jy4gm73tseqSvtqSt9pZA,TRUE,Burgers Restaurants,20,Red Robin Gourmet Burgers,3.5
jY91cyqDJX2ndkoOYhWDmw,FALSE,Active Life Amusement Parks,5,Jump & Shout Play Center,3.5
jyD1Z6eX8XOzwGBqfuTusg,TRUE,Health & Medical Hospitals,4,Banner Baywood Heart Hospital,4
jyddpaCBtCq9wi5XN6ThOA,FALSE,Bakeries Food,16,Simply Bread,4
jyG9WZWpuSnRN8iKKV1LzA,TRUE,Local Services IT Services & Computer Repair,3,2J Tech,5
jYHImMNajyNlSV05SzDBeQ,TRUE,Skin Care Hair Removal Beauty & Spas,3,Skin by Jessica,5
JyIGm_iSeBwv3kXPLRAlQ,TRUE,Automotive,6,QuikTrip,5
JYRp5gBs04z683JoO8ANOw,TRUE,Skin Care Day Spas Massage Beauty & Spas,9,Massage Envy Spa Paradise Valley,3.5
jYsa5qLFZxhVtwDHZMWSA,TRUE,Hotels & Travel Event Planning & Services Venues & Event Spaces Hotels,8,Holiday Inn Express Hotel & Suites Phoenix DowntownBallpark,4
jyTPJVoN3a9bXoqHHB9oQ,TRUE,Pizza Restaurants,8,Palermos Pizza,3.5
jYtUYTynMjgLRi2pYMwiA,TRUE,Fast Food Sandwiches Restaurants,4,Subway,2.5
jYXgsMgpoGm1ZrHYT0CM0w,TRUE,Chinese Restaurants,9,Panda Express,3
jYyfLGMURG2pQ6k80R4eZA,TRUE,Sporting Goods Bikes Shopping,18,Sun Cyclery,4.5
jz4IgrlqlbKv2ttcVwHZ2A,FALSE,Japanese Restaurants,8,Mikado Sushi,4.5
jZ58NvLSZ6oVYlRta1zUNQ,TRUE,Bars Sports Bars Nightlife,16,All Stars Sports Bar,2.5
jZ9J99onAgRfwa5XeaQGSg,TRUE,Restaurants,10,IHOP,3
jZGPpPUNM2xe4N8qS4Tu3w,TRUE,Cajun/Creole Restaurants,15,Lafitte's,3.5
JZJqJadk9pSoCGT7VTwBvg,TRUE,Bars Arts & Entertainment Nightlife Music Venues,80,Rhythm Room,4
JzKG_Upd49TVOneDmesELw,FALSE,American (Traditional) Restaurants,4,Monroe's Downtown,5
JZntvoS8HBA6TK4HuimDmg,TRUE,Food Coffee & Tea,3,Passport Coffee & Tea,4.5
JzoFgoeHRShw6BcMZVBA4w,FALSE,Asian Fusion Restaurants,15,Yoshi's Asian Grill,2.5
jzPMlNoB5F2fwoHX3hN8A,TRUE,Mexican Restaurants,81,Macayo's Mexican Kitchen,3
jzwQYISIeNWnZTP4eN3cAQ,TRUE,Home Services,4,Dynasty Iron Doors,2
j_oJf03893wsQe1q5sGPg,TRUE,Auto Repair Automotive,11,TMK Automotive,5
j_KoJeo4mEyayKsyAsY7xg,TRUE,Fashion Shopping,4,J Crew,3
j_MTYLfepzkYqdqHsfYwMg,TRUE,Food Desserts Specialty Food Chocolatiers & Shops,3,Truffle Trolley,4
kgACaMlFY5Sgzd6i6QkQ,TRUE,,4,Apparel Pro Health Care Wear,4.5
Ki72btMcDBMHT_JRbw,TRUE,Auto Repair Automotive,3,Jiffy Lube,5
kx29qcFyaRmEIDfPpef0Q,FALSE,Women's Clothing Men's Clothing Fashion Shopping Children's Clothing,20,Loveland,4.5
K01agwjlPc83KUaP4yAGA,TRUE,Auto Repair Automotive,3,Blackwell Automotive,3.5
K04Sot5bwUkBkOotkurmA,TRUE,Libraries Public Services & Government,70,Burton Barr Central Library,4.5
k0qo_gk1rBImG9kUZTRtw,TRUE,Fast Food TexMex Restaurants,6,Baja Fresh Mexican Grill,4
K0v87iFgB3sXSzw6eBJ5w,TRUE,Food Beer Wine & Spirits,8,AZ Wine Company,4.5
K13dEvg4uimGQ1OcE5vGZA,TRUE,Arts & Entertainment Cinema,39,AMC Westgate 20,3.5
k1ipgjPHXF7GlgJmvlerhg,TRUE,Hotels & Travel Event Planning & Services Hotels,6,Best Western Legacy Inn & Suites,3.5
k1vZq_U5qpS_gx60nfyw,TRUE,Veterinarians Pets,3,Eye Care For Animals,2.5
K2uKeetXsz4IKqXodMLfg,TRUE,Shopping Home & Garden Furniture Stores,5,Sweet Potatoes,4.5
K2yYATtXXb0V21zHbaHGw,TRUE,Elementary Schools Education Preschools,3,Arcadia Montessori,5
K28O8R76bJFUt57ScN46Mw,TRUE,Greek Mediterranean Restaurants,6,Athen's Gyros & Pasta,3.5
k2eGQnrivx92ozZgfi8ZYQ,TRUE,Sporting Goods Bikes Shopping,20,Bicycle Haus,4
k2M7GrnlxqwgJ_UKWsclNw,TRUE,Veterinarians Pets,5,Spay Neuter Clinic,4
K2_Hmmo5crTYWiT_1sWnfQ,TRUE,TexMex Restaurants,38,Chipotle Mexican Grill,3.5
K3ixgWzwRVWYt3Kc1JqQ9A,TRUE,Sandwiches Restaurants,6,Mr. Goodcents,3.5
